omega_i,kind_i,n_i,omega_j,kind_j,n_j,N,d_um
1722.7423498775943,trough,3.234120681160993,2360.529798636868,peak,3.241807952196848,1.5,3.609450916132875
1722.7423498775943,trough,3.234120681160993,2566.7980182642623,trough,3.2458117119838796,2.0,3.628589302487759
1722.7423498775943,trough,3.234120681160993,2779.3806423586966,peak,3.253281257402255,2.5,3.6067777071530696
1722.7423498775943,trough,3.234120681160993,2997.872019113679,trough,3.2558677183926408,3.0,3.5857177260132613
1722.7423498775943,trough,3.234120681160993,3211.9438072868124,peak,3.2558557644751462,3.5,3.5866374574706796
1722.7423498775943,trough,3.234120681160993,3429.0394046847077,trough,3.256206440156858,4.0,3.5802179932071985
1722.7423498775943,trough,3.234120681160993,3641.577675061429,peak,3.2591549572538097,4.5,3.578194053848628
1928.4365416123228,peak,3.2534049932346427,2360.529798636868,peak,3.241807952196848,1.0,3.6327806353002035
1928.4365416123228,peak,3.2534049932346427,2566.7980182642623,trough,3.2458117119838796,1.5,3.650754741051635
1928.4365416123228,peak,3.2534049932346427,2779.3806423586966,peak,3.253281257402255,2.0,3.617715757572144
1928.4365416123228,peak,3.2534049932346427,2997.872019113679,trough,3.2558677183926408,2.5,3.590158218244444
1928.4365416123228,peak,3.2534049932346427,3211.9438072868124,peak,3.2558557644751462,3.0,3.590492654311372
1928.4365416123228,peak,3.2534049932346427,3429.0394046847077,trough,3.256206440156858,3.5,3.5825932438892854
1928.4365416123228,peak,3.2534049932346427,3641.577675061429,peak,3.2591549572538097,4.0,3.5800167512462773
2141.9650369607357,trough,3.2491158004234793,2566.7980182642623,trough,3.2458117119838796,1.0,3.649992801901683
2141.9650369607357,trough,3.2491158004234793,2779.3806423586966,peak,3.253281257402255,1.5,3.606339405628726
2141.9650369607357,trough,3.2491158004234793,2997.872019113679,trough,3.2558677183926408,2.0,3.5749566741705014
2141.9650369607357,trough,3.2491158004234793,3211.9438072868124,peak,3.2558557644751462,2.5,3.578385289564882
2141.9650369607357,trough,3.2491158004234793,3429.0394046847077,trough,3.256206440156858,3.0,3.5712365753511235
2141.9650369607357,trough,3.2491158004234793,3641.577675061429,peak,3.2591549572538097,3.5,3.569926264549169
2360.529798636868,peak,3.241807952196848,2779.3806423586966,peak,3.253281257402255,1.0,3.602775309752178
2360.529798636868,peak,3.241807952196848,2997.872019113679,trough,3.2558677183926408,1.5,3.562294602379011
2360.529798636868,peak,3.241807952196848,3211.9438072868124,peak,3.2558557644751462,2.0,3.569715722565956
2360.529798636868,peak,3.241807952196848,3429.0394046847077,trough,3.256206440156858,2.5,3.5629044273045154
2360.529798636868,peak,3.241807952196848,3641.577675061429,peak,3.2591549572538097,3.0,3.562767754442033
2566.7980182642623,trough,3.2458117119838796,2997.872019113679,trough,3.2558677183926408,1.0,3.502943567506405
2566.7980182642623,trough,3.2458117119838796,3211.9438072868124,peak,3.2558557644751462,1.5,3.5321877233948684
2566.7980182642623,trough,3.2458117119838796,3429.0394046847077,trough,3.256206440156858,2.0,3.5331193565541477
2566.7980182642623,trough,3.2458117119838796,3641.577675061429,peak,3.2591549572538097,2.5,3.5388746483302254
2779.3806423586966,peak,3.253281257402255,3211.9438072868124,peak,3.2558557644751462,1.0,3.5372573377642778
2779.3806423586966,peak,3.253281257402255,3429.0394046847077,trough,3.256206440156858,1.5,3.536810514668462
2779.3806423586966,peak,3.253281257402255,3641.577675061429,peak,3.2591549572538097,2.0,3.543095339349363
2997.872019113679,trough,3.2558677183926408,3429.0394046847077,trough,3.256206440156858,1.0,3.5638195562753037
2997.872019113679,trough,3.2558677183926408,3641.577675061429,peak,3.2591549572538097,1.5,3.5632410322120154
3211.9438072868124,peak,3.2558557644751462,3641.577675061429,peak,3.2591549572538097,1.0,3.548952643237156
